run,benchmark,prefetcher,stage,config,pf_level,memory,simSeconds,simTicks,simInsts,simOps,numCycles,ipc,l1d_demand_misses,l1d_demand_accesses,l2_demand_misses,l2_demand_accesses,l1d_demand_miss_latency,l1d_demand_avg_miss_latency,l2_demand_miss_latency,l2_demand_avg_miss_latency,l1d_pf_issued,l1d_pf_useful,l1d_pf_unused,l1d_prefetcher_accuracy,l1d_prefetcher_coverage,l1d_pf_late,l1d_pf_hit_in_cache,l1d_pf_hit_in_mshr,l1d_pf_hit_in_wb,l1d_pf_identified,l1d_pf_buffer_hit,l1d_pf_in_cache,l1d_pf_removed_demand,l1d_pf_removed_full,l1d_pf_span_page,l1d_pf_useful_span_page,l2_pf_issued,l2_pf_useful,l2_pf_unused,l2_prefetcher_accuracy,l2_prefetcher_coverage,l2_pf_late,l2_pf_hit_in_cache,l2_pf_hit_in_mshr,l2_pf_hit_in_wb,l2_pf_identified,l2_pf_buffer_hit,l2_pf_in_cache,l2_pf_removed_demand,l2_pf_removed_full,l2_pf_span_page,l2_pf_useful_span_page,l1d_blocked_cycles_no_mshrs,l1d_blocked_causes_no_mshrs,l1d_avg_blocked_no_mshrs,l2_blocked_cycles_no_mshrs,l2_blocked_causes_no_mshrs,l2_avg_blocked_no_mshrs,l1d_demand_mshr_hits,l1d_demand_mshr_misses,l1d_demand_mshr_miss_rate,l1d_demand_avg_mshr_miss_latency,l2_demand_mshr_hits,l2_demand_mshr_misses,l2_demand_mshr_miss_rate,l2_demand_avg_mshr_miss_latency,mem_avg_rdq_len,mem_avg_wrq_len,mem_num_rd_retry,mem_num_wr_retry,mem_avg_read_bw_sys,mem_avg_write_bw_sys,dram_bw_read_total,dram_bw_write_total,dram_bw_total,dram_peak_bw,dram_avg_rd_bw,dram_avg_wr_bw,dram_avg_q_lat,dram_avg_bus_lat,dram_avg_mem_acc_lat,l1d_prefetcher_read_bytes,l1d_prefetcher_read_rate,l1d_prefetcher_read_accesses,l1d_prefetcher_read_avg_lat,l2_prefetcher_read_bytes,l2_prefetcher_read_rate,l2_prefetcher_read_accesses,l2_prefetcher_read_avg_lat,load_to_use_samples,load_to_use_mean,load_to_use_stdev,load_to_use_overflows,load_to_use_min,load_to_use_max,added_loads_and_stores,nopf_simSeconds,speedup_vs_nopf,pf_issued,pf_useful,pf_unused,pf_accuracy,pf_unused_ratio,l1d_miss_rate,l2_miss_rate,pf_coverage,pf_late,pf_late_ratio,pf_removed_full,pf_removed_demand,pf_buffer_hit,pf_identified,pf_removed_full_ratio,pf_removed_demand_ratio,pf_buffer_hit_ratio,prefetcher_read_rate,prefetcher_read_bytes,dram_bw_utilization
bfs_ampm_assoc2_l2_ddr4_1x,bfs,ampm,stage1,assoc2,l2,ddr4_1x,0.022641,22641480522.0,30729211.0,31124590.0,67992434.0,0.451951,6740143.0,11465151.0,1336748.0,3523329.0,227834921678.0,33802.683664,108628135730.0,81262.987287,,,,,,,,,,,,,,,,,1378996.0,261906.0,346980.0,0.189925,0.177283,648945.0,421114.0,227791.0,40.0,1418592.0,16694.0,0.0,14470.0,3162.0,86946.0,21194.0,1025023.0,72579.0,14.122859,1667176.0,80284.0,20.765981,3217042.0,3523101.0,0.307288,35688.137021,121325.0,1215423.0,0.344964,84365.082947,6.95,57.85,0.0,0.0,5499165475.465191,448482332.6872723,5499173955.0,448482333.0,5947656288.0,19207.0,5480.382251,448.230759,38487.0,3332.0,55979.0,,,,,46587584.0,2057620920.80208,729374.0,53429.38,8774099.0,58.897852,107.108728,173947.0,2.0,1977.0,12825448.0,0.02764,1.2207941345346938,1378996.0,261906.0,346980.0,0.1899251339380245,0.25161784370658075,0.5878808748354034,0.3793991421181502,0.16382907120615217,648945.0,0.4705923730018071,3162.0,14470.0,16694.0,1418592.0,0.002228970697705894,0.010200254900633868,0.01176800658681284,2057620920.80208,46587584.0,0.29531561642514365
bfs_ampm_assoc2_l2_ddr4_2x,bfs,ampm,stage1,assoc2,l2,ddr4_2x,0.019976,19976301369.0,30729211.0,31124590.0,59988893.0,0.512249,6613128.0,11369669.0,1319201.0,3523458.0,186808085584.0,28248.067417,86372822893.0,65473.588098,,,,,,,,,,,,,,,,,1630915.0,290793.0,382143.0,0.178301,0.193569,850426.0,557603.0,292758.0,65.0,1681066.0,27415.0,0.0,15421.0,1923.0,116388.0,32948.0,701012.0,60457.0,11.595216,1198150.0,68568.0,17.473895,3089898.0,3523230.0,0.30988,29321.695483,107721.0,1211480.0,0.343833,67944.20696,3.545,57.2,0.0,0.0,6381814813.719034,508923038.965392,6381824425.0,508923039.0,6890747465.0,38414.0,6348.668338,507.715208,21487.6,3332.0,38979.6,,,,,49745856.0,2490243568.1711106,779914.0,35662.46,8774099.0,50.346418,91.817602,57659.0,2.0,1672.0,12709600.0,0.025176,1.2603123748498197,1630915.0,290793.0,382143.0,0.17830052455216858,0.23431202729755995,0.581646484167657,0.37440520079989603,0.18061744329481974,850426.0,0.5214410315681688,1923.0,15421.0,27415.0,1681066.0,0.0011439170145609988,0.009173345960241894,0.0163081045003587,2490243568.1711106,49745856.0,0.17107119483032163
bfs_ampm_assoc32_l1d_ddr4_1x,bfs,ampm,stage1,assoc32,l1d,ddr4_1x,0.021135,21134899611.0,30729211.0,31124590.0,63468167.0,0.484168,5649009.0,11499687.0,1738889.0,6225582.0,217964485489.0,38584.552705,142340100249.0,81856.92143,5574825.0,357793.0,2482761.0,0.06418,0.102108,2495748.0,1246229.0,1248602.0,917.0,12091570.0,4187155.0,0.0,480747.0,1093626.0,987855.0,183861.0,,,,,,,,,,,,,,,,,4247469.0,830233.0,5.115996,0.0,0.0,,2502727.0,3146282.0,0.273597,35022.864501,,1738889.0,0.279313,81523.92143,6.36,57.62,0.0,0.0,5265648857.97129,479334569.19413614,5265645830.0,479334569.0,5744980399.0,19207.0,5245.466127,478.992386,36994.91,3332.0,54486.91,41587968.0,1967739083.9535797,651929.0,54322.32,,,,,8774099.0,57.005165,102.117685,139750.0,2.0,1773.0,12885535.0,0.02764,1.3077832978471728,5574825.0,357793.0,2482761.0,0.06418013121488118,0.4453522756319705,0.4912315439541963,0.2793134842654068,0.059564640219537786,2495748.0,0.4476818554842529,1093626.0,480747.0,4187155.0,12091570.0,0.09044532678552082,0.03975885679030928,0.34628712400457506,1967739083.9535797,41587968.0,0.28525226504834855
bfs_ampm_assoc32_l1d_ddr4_2x,bfs,ampm,stage1,assoc32,l1d,ddr4_2x,0.0188,18799616565.0,30729211.0,31124590.0,56455305.0,0.544311,5504616.0,11383901.0,1742272.0,6308068.0,180862098793.0,32856.442446,113381387864.0,65076.743393,5840874.0,376712.0,2560901.0,0.064496,0.107425,2663072.0,1450315.0,1211656.0,1101.0,12714156.0,4509316.0,0.0,473657.0,1152574.0,1103627.0,221228.0,,,,,,,,,,,,,,,,,2960144.0,766907.0,3.859847,0.0,0.0,,2374577.0,3130039.0,0.274953,29560.159541,,1742272.0,0.276197,64743.743393,3.18,57.120000000000005,0.0,0.0,5931263098.609905,538887586.614988,5931259695.0,538887587.0,6470147281.0,38414.0,5898.047102,537.5258570000001,20205.0,3332.0,37697.0,42482688.0,2259763535.7676244,666716.0,35865.28,,,,,8774099.0,49.45604,88.006202,50777.0,2.0,1574.0,12734985.0,0.025176,1.3391489361702127,5840874.0,376712.0,2560901.0,0.064495827165592,0.438444828633523,0.4835439099479168,0.2761974030717487,0.06405220045540735,2663072.0,0.4559372450081957,1152574.0,473657.0,4509316.0,12714156.0,0.09065281250285115,0.03725430142590668,0.3546689217907976,2259763535.7676244,42482688.0,0.16062928321068964
bfs_ampm_assoc32_l2_ddr4_1x,bfs,ampm,stage1,assoc32,l2,ddr4_1x,0.021993,21992646006.0,30729211.0,31124590.0,66043982.0,0.465285,6765245.0,11464746.0,1302258.0,3523252.0,221932460048.0,32804.792738,104811344249.0,80484.315895,,,,,,,,,,,,,,,,,1187434.0,242557.0,215718.0,0.20427,0.169448,615974.0,371261.0,244698.0,15.0,1217684.0,14377.0,0.0,11282.0,467.0,73670.0,21239.0,1019488.0,79321.0,12.852687,536065.0,19072.0,28.107435,3242221.0,3523024.0,0.307292,34535.977272,113364.0,1188894.0,0.337442,83200.95727,6.55,57.7,0.0,0.0,5122695648.775679,459277887.5831645,5122695649.0,459277888.0,5581973536.0,19207.0,5105.922042,459.024712,36967.97,3332.0,54459.97,,,,,36501312.0,1659705339.2321126,570976.0,50562.66,8774099.0,57.57911,105.254664,160998.0,2.0,1866.0,12813638.0,0.02764,1.256763515664075,1187434.0,242557.0,215718.0,0.20426987942066674,0.18166736003853687,0.5900911367770381,0.3696181822929498,0.15701362299045515,615974.0,0.5187437786015896,467.0,11282.0,14377.0,1217684.0,0.0003835149349092211,0.0092651295409975,0.011806839869785594,1659705339.2321126,36501312.0,0.2771585774010818
bfs_ampm_assoc32_l2_ddr4_2x,bfs,ampm,stage1,assoc32,l2,ddr4_2x,0.01943,19429726491.0,30729211.0,31124590.0,58347527.0,0.526659,6658571.0,11371240.0,1286716.0,3523440.0,182396981769.0,27392.811726,83101281274.0,64584.011759,,,,,,,,,,,,,,,,,1365882.0,260381.0,225026.0,0.190632,0.180295,777755.0,469167.0,308577.0,11.0,1409745.0,26817.0,0.0,12023.0,796.0,91493.0,30712.0,685640.0,65680.0,10.439099,332214.0,14315.0,23.207405,3135359.0,3523212.0,0.309835,28368.528285,102903.0,1183813.0,0.335982,67016.743208,3.355,57.105,0.0,0.0,5836582416.768926,520001555.5895764,5836592299.0,520001556.0,6356593854.0,38414.0,5807.2665130000005,518.825625,20841.59,3332.0,38333.59,,,,,37552512.0,1932734977.890431,587875.0,34619.315,8774099.0,49.326653,89.705155,52586.0,2.0,1707.0,12706736.0,0.025176,1.2957282552753475,1365882.0,260381.0,225026.0,0.19063213366894066,0.16474776005540742,0.5855624364625142,0.36518743046568125,0.16830295708672435,777755.0,0.569415952476129,796.0,12023.0,26817.0,1409745.0,0.0005646411230399824,0.00852849274159511,0.01902258919166232,1932734977.890431,37552512.0,0.15781018114191753
bfs_ampm_assoc4_l1d_ddr4_1x,bfs,ampm,stage1,assoc4,l1d,ddr4_1x,0.021069,21069246996.0,30729211.0,31124590.0,63271012.0,0.485677,5529562.0,11495236.0,1774348.0,6209400.0,214884472593.0,38861.029607,145257115639.0,81865.065725,5726727.0,367132.0,2469607.0,0.064109,0.104588,2660687.0,1394960.0,1264770.0,957.0,12379955.0,4170474.0,0.0,489473.0,1283820.0,1111771.0,181867.0,,,,,,,,,,,,,,,,,4477918.0,855051.0,5.237019,0.0,0.0,,2386425.0,3143137.0,0.27343,34960.411812,,1774348.0,0.285752,81532.065725,6.47,57.57,0.0,0.0,5389767181.596906,481596708.31740624,5389764144.0,481596708.0,5871360852.0,19207.0,5368.643693,481.280798,36997.16,3332.0,54489.16,43787392.0,2078260889.3575096,686425.0,54649.44,,,,,8774099.0,56.110895,102.219839,138352.0,2.0,1761.0,12888273.0,0.02764,1.3118800132896673,5726727.0,367132.0,2469607.0,0.06410852132465893,0.4312423134540899,0.48103075047785016,0.28575192450156217,0.062260649781046805,2660687.0,0.4646086673941328,1283820.0,489473.0,4170474.0,12379955.0,0.10370150780031107,0.03953754274551079,0.33687311464379316,2078260889.3575096,43787392.0,0.29152736225883885
bfs_ampm_assoc4_l1d_ddr4_2x,bfs,ampm,stage1,assoc4,l1d,ddr4_2x,0.018763,18763201683.0,30729211.0,31124590.0,56345951.0,0.545367,5378644.0,11378099.0,1779621.0,6283331.0,177952210241.0,33084.957889,115869640464.0,65109.166763,6055413.0,387304.0,2539334.0,0.06396,0.110209,2899281.0,1645511.0,1252614.0,1156.0,12974685.0,4400113.0,0.0,477505.0,1364762.0,1229834.0,227295.0,,,,,,,,,,,,,,,,,3103855.0,777044.0,3.994439,0.0,0.0,,2251674.0,3126970.0,0.274824,29636.481674,,1779621.0,0.283229,64776.166763,3.225,57.19,0.0,0.0,6070169149.393777,540816869.7133329,6070165738.0,540816869.0,6610982608.0,38414.0,6035.865409,539.428621,20228.79,3332.0,37720.79,44729088.0,2383872899.502319,701928.0,35954.975,,,,,8774099.0,48.552454,87.627118,50109.0,2.0,1630.0,12735924.0,0.025176,1.3417896924798807,6055413.0,387304.0,2539334.0,0.06395996441530907,0.4193494316572627,0.47271903680922445,0.2832289115438929,0.06717091447928424,2899281.0,0.4787916199935496,1364762.0,477505.0,4400113.0,12974685.0,0.10518652283273158,0.03680282026114699,0.3391306224390033,2383872899.502319,44729088.0,0.16412569166080096
bfs_ampm_assoc4_l2_ddr4_1x,bfs,ampm,stage1,assoc4,l2,ddr4_1x,0.022057,22057373214.0,30729211.0,31124590.0,66238358.0,0.463919,6735008.0,11463848.0,1301394.0,3523265.0,222289133016.0,33005.028801,105374502562.0,80970.48439,,,,,,,,,,,,,,,,,1216920.0,249478.0,228487.0,0.205008,0.172872,631396.0,381616.0,249766.0,14.0,1247731.0,14610.0,0.0,11509.0,501.0,76243.0,22437.0,1018842.0,77713.0,13.110316,641502.0,23122.0,27.744226,3211969.0,3523039.0,0.307317,34684.860209,107738.0,1193656.0,0.338793,83360.782364,6.6,57.78,0.0,0.0,5162287226.827535,458223193.7565836,5162287227.0,458223194.0,5620510421.0,19207.0,5145.432273,457.895322,37111.73,3332.0,54603.73,,,,,37395008.0,1695351828.034767,585031.0,50751.84,8774099.0,57.467045,105.030782,158966.0,2.0,1921.0,12815560.0,0.02764,1.2531169243324116,1216920.0,249478.0,228487.0,0.20500772441902507,0.18775843933865824,0.5874997644769889,0.36937159140740194,0.16086304994867404,631396.0,0.5188475824211944,501.0,11509.0,14610.0,1247731.0,0.00040152885517791894,0.009223943301881575,0.01170925463902075,1695351828.034767,37395008.0,0.27907202757335237
bfs_ampm_assoc4_l2_ddr4_2x,bfs,ampm,stage1,assoc4,l2,ddr4_2x,0.019517,19516649481.0,30729211.0,31124590.0,58608557.0,0.524313,6652091.0,11368446.0,1292004.0,3523449.0,183152323336.0,27533.045374,83537593776.0,64657.380144,,,,,,,,,,,,,,,,,1355541.0,260772.0,236916.0,0.192375,0.179923,754611.0,448570.0,306023.0,18.0,1401519.0,28500.0,0.0,12307.0,828.0,91527.0,29372.0,691050.0,64981.0,10.634647,382341.0,16956.0,22.549009,3128870.0,3523221.0,0.309912,28473.06948,103425.0,1188579.0,0.337334,67065.337013,3.365,57.16,0.0,0.0,5868200692.516193,518016784.0715856,5868210531.0,518016784.0,6386227314.0,38414.0,5839.025192,516.8920009999999,20848.03,3332.0,38340.03,,,,,38364032.0,1965707896.60123,600647.0,34614.585,8774099.0,49.535285,90.399944,53378.0,2.0,1670.0,12707236.0,0.025176,1.2899523492340013,1355541.0,260772.0,236916.0,0.19237485254964623,0.17477597505350262,0.5851363502100463,0.3666872998587464,0.16793922626315708,754611.0,0.5566862234340385,828.0,12307.0,28500.0,1401519.0,0.0005907875669184649,0.008781186698146797,0.020335079296106583,1965707896.60123,38364032.0,0.1585458678631195
bfs_ampm_assoc64_l1d_ddr4_1x,bfs,ampm,stage1,assoc64,l1d,ddr4_1x,0.02119,21189955167.0,30729211.0,31124590.0,63633499.0,0.48291,5707470.0,11501497.0,1734673.0,6256973.0,219282228759.0,38420.215745,141984568124.0,81850.912607,5590567.0,352645.0,2513519.0,0.063079,0.100765,2480841.0,1229465.0,1250510.0,866.0,11974333.0,4148346.0,0.0,472121.0,968260.0,938137.0,182593.0,,,,,,,,,,,,,,,,,4200709.0,828711.0,5.068967,0.0,0.0,,2560446.0,3147024.0,0.273619,35011.398369,,1734673.0,0.277238,81517.912607,6.34,57.58,0.0,0.0,5239234114.70425,478095206.9109208,5239231094.0,478095207.0,5717326301.0,19207.0,5219.372629,477.747873,36987.49,3332.0,54479.49,41336704.0,1950768827.6931973,647967.0,54330.14,,,,,8774099.0,57.437715,102.424922,140425.0,2.0,1767.0,12888322.0,0.02764,1.3043888626710713,5590567.0,352645.0,2513519.0,0.06307857503541232,0.4496000137374259,0.49623714199986313,0.27723837069458346,0.058191139937113404,2480841.0,0.44375481055857124,968260.0,472121.0,4148346.0,11974333.0,0.08086128889183222,0.03942774933685242,0.34643649880122757,1950768827.6931973,41336704.0,0.2838791717487192
bfs_ampm_assoc64_l1d_ddr4_2x,bfs,ampm,stage1,assoc64,l1d,ddr4_2x,0.018794,18793740114.0,30729211.0,31124590.0,56437658.0,0.544481,5509394.0,11384418.0,1740263.0,6319889.0,181002316760.0,32853.398533,113114692862.0,64998.61967,5844435.0,376688.0,2572023.0,0.064452,0.107399,2655460.0,1446442.0,1207975.0,1043.0,12733683.0,4523667.0,0.0,473994.0,1151067.0,1103082.0,222885.0,,,,,,,,,,,,,,,,,2952353.0,768253.0,3.842944,0.0,0.0,,2378707.0,3130687.0,0.274998,29517.096188,,1740263.0,0.275363,64665.61967,3.175,57.135000000000005,0.0,0.0,5926276266.693298,539052681.2943029,5926272861.0,539052682.0,6465325543.0,38414.0,5892.746804,537.612202,20130.705,3332.0,37622.705,42380928.0,2255055552.6959333,665126.0,35830.735,,,,,8774099.0,49.548595,88.438059,51472.0,2.0,1685.0,12734045.0,0.025176,1.339576460572523,5844435.0,376688.0,2572023.0,0.0644524235447909,0.4400806921456052,0.4839416472585599,0.2753629058991384,0.06399639012844198,2655460.0,0.45435700799136275,1151067.0,473994.0,4523667.0,12733683.0,0.09039544961186799,0.03722363749749385,0.35525205080101335,2255055552.6959333,42380928.0,0.16050957769470484
bfs_ampm_assoc64_l2_ddr4_1x,bfs,ampm,stage1,assoc64,l2,ddr4_1x,0.021999,21999447198.0,30729211.0,31124590.0,66064406.0,0.465141,6767786.0,11465717.0,1302568.0,3523277.0,222182971955.0,32829.491351,104685613335.0,80368.635906,,,,,,,,,,,,,,,,,1185820.0,242105.0,215463.0,0.204167,0.169237,614324.0,370723.0,243585.0,16.0,1216084.0,14377.0,0.0,11246.0,479.0,73242.0,21064.0,1017084.0,79180.0,12.845213,525013.0,19131.0,27.443051,3244737.0,3523049.0,0.307268,34500.416639,114106.0,1188462.0,0.337317,83104.360387,6.54,57.73,0.0,0.0,5119959923.8220825,459164992.1511814,5119959924.0,459164992.0,5579124916.0,19207.0,5103.054772,458.903167,36929.72,3332.0,54421.72,,,,,36504448.0,1659334785.6176436,571010.0,50642.46,8774099.0,57.573983,105.191578,159723.0,2.0,1866.0,12815259.0,0.02764,1.2564207463975636,1185820.0,242105.0,215463.0,0.2041667369415257,0.1816995834106357,0.5902627807750706,0.36970354587504756,0.15673543850381277,614324.0,0.5180583899748697,479.0,11246.0,14377.0,1216084.0,0.00039388726436660623,0.009247716440640614,0.011822374112314609,1659334785.6176436,36504448.0,0.2770171364820835
bfs_ampm_assoc64_l2_ddr4_2x,bfs,ampm,stage1,assoc64,l2,ddr4_2x,0.019431,19430851365.0,30729211.0,31124590.0,58350905.0,0.526628,6657045.0,11368179.0,1285525.0,3523470.0,182558615975.0,27423.371177,83141754546.0,64675.330737,,,,,,,,,,,,,,,,,1376283.0,261522.0,224843.0,0.190021,0.180991,788002.0,478913.0,309068.0,21.0,1420812.0,27424.0,0.0,12044.0,794.0,92314.0,31319.0,694543.0,65792.0,10.556648,325185.0,14704.0,22.115411,3133803.0,3523242.0,0.309921,28383.010312,102102.0,1183423.0,0.335869,67058.297451,3.355,57.08,0.0,0.0,5835467209.853777,520001095.6905386,5835477091.0,520001096.0,6355478186.0,38414.0,5806.245227,518.818646,20892.56,3332.0,38384.56,,,,,37563840.0,1933206080.0826368,588017.0,34692.915,8774099.0,49.309118,89.660792,53000.0,2.0,1707.0,12702170.0,0.025176,1.2956615717153004,1376283.0,261522.0,224843.0,0.19002051176974502,0.16336974299617157,0.5855858708769452,0.3648463020828899,0.16904593073125768,788002.0,0.5725581148644574,794.0,12044.0,27424.0,1420812.0,0.0005588353701967608,0.00847684281945817,0.019301638781203986,1933206080.0826368,37563840.0,0.15778248332556838
bfs_ampm_default_l1d_ddr4_1x,bfs,ampm,stage1,default,l1d,ddr4_1x,0.021053,21052885707.0,30729211.0,31124590.0,63221879.0,0.486054,5568146.0,11496603.0,1747402.0,6166497.0,216400729868.0,38864.054547,143073397077.0,81877.780314,5639543.0,363835.0,2426639.0,0.064515,0.103727,2617071.0,1351682.0,1264444.0,945.0,12177115.0,4137339.0,0.0,484218.0,1204221.0,1043634.0,180235.0,,,,,,,,,,,,,,,,,4296122.0,832453.0,5.160798,0.0,0.0,,2424344.0,3143802.0,0.273455,35007.561415,,1747402.0,0.28337,81544.780314,6.41,57.56,0.0,0.0,5312040997.91487,481642666.05164254,5312037958.0,481642666.0,5793680624.0,19207.0,5291.916441,481.27483,37008.19,3332.0,54500.19,42179520.0,2003503015.5498104,661177.0,54412.02,,,,,8774099.0,56.475526,102.411632,138811.0,2.0,1761.0,12884148.0,0.02764,1.3128770246520687,5639543.0,363835.0,2426639.0,0.06451497931658647,0.4302900075413912,0.4843296754702237,0.2833702829985971,0.06133448505650979,2617071.0,0.46405728265570456,1204221.0,484218.0,4137339.0,12177115.0,0.09889214317184325,0.039764591202431775,0.3397634825654517,2003503015.5498104,42179520.0,0.28767034979795575
bfs_ampm_default_l1d_ddr4_2x,bfs,ampm,stage1,default,l1d,ddr4_2x,0.018714,18713919015.0,30729211.0,31124590.0,56197955.0,0.546804,5389954.0,11383488.0,1754182.0,6225971.0,178240415095.0,33069.004874,114298272912.0,65157.590781,5942422.0,386089.0,2483055.0,0.064972,0.109903,2843587.0,1586767.0,1255726.0,1094.0,12831881.0,4391334.0,0.0,476360.0,1339809.0,1184485.0,222457.0,,,,,,,,,,,,,,,,,3004246.0,753183.0,3.988733,0.0,0.0,,2263052.0,3126902.0,0.274688,29620.150311,,1754182.0,0.281752,64824.590781,3.22,57.145,0.0,0.0,5999155596.965695,541834128.4833224,5999152178.0,541834128.0,6540986306.0,38414.0,5965.014592,540.503782,20286.04,3332.0,37778.03999999999,43232192.0,2310162396.521411,678431.0,35965.095,,,,,8774099.0,48.617241,87.840069,49678.0,2.0,1668.0,12736813.0,0.025176,1.3453029817249118,5942422.0,386089.0,2483055.0,0.06497165633810591,0.41785235043892877,0.47348879359296553,0.28175235637943064,0.06684316581438192,2843587.0,0.4785232351388037,1339809.0,476360.0,4391334.0,12831881.0,0.10441251754127084,0.0371231622238392,0.3422205988350422,2310162396.521411,43232192.0,0.1623879482479615
bfs_ampm_default_l2_ddr4_1x,bfs,ampm,stage1,default,l2,ddr4_1x,0.021999,21999455190.0,30729211.0,31124590.0,66064430.0,0.465141,6748577.0,11467061.0,1298810.0,3523277.0,221926835012.0,32884.982273,104739660858.0,80642.789059,,,,,,,,,,,,,,,,,1205713.0,247453.0,218165.0,0.205234,0.172108,631785.0,379561.0,252209.0,15.0,1236240.0,14480.0,0.0,11384.0,489.0,74661.0,21922.0,1024987.0,78850.0,12.999201,550460.0,19941.0,27.604433,3225526.0,3523051.0,0.307232,34513.217792,108484.0,1190326.0,0.337846,83071.037916,6.55,57.72,0.0,0.0,5132455827.875436,459272464.3741508,5132455828.0,459272464.0,5591728292.0,19207.0,5115.303403,459.001912,36908.04,3332.0,54400.04,,,,,36655232.0,1666188170.7262406,573455.0,50646.16,8774099.0,57.509279,105.335095,158583.0,2.0,1833.0,12817760.0,0.02764,1.2564207463975636,1205713.0,247453.0,218165.0,0.20523374965684205,0.18094272849343085,0.5885184529845965,0.368636925226146,0.16003293100850244,631785.0,0.523992857338355,489.0,11384.0,14480.0,1236240.0,0.0003955542613084838,0.009208567915615092,0.011712935999482301,1666188170.7262406,36655232.0,0.2776429247879725
bfs_ampm_default_l2_ddr4_2x,bfs,ampm,stage1,default,l2,ddr4_2x,0.019461,19460720799.0,30729211.0,31124590.0,58440603.0,0.52582,6654923.0,11369144.0,1289226.0,3523457.0,183031137312.0,27503.118716,83328630615.0,64634.618457,,,,,,,,,,,,,,,,,1342871.0,259194.0,227425.0,0.193015,0.179443,752443.0,452922.0,299505.0,16.0,1388017.0,27995.0,0.0,12088.0,847.0,90068.0,29154.0,685628.0,65353.0,10.491148,351015.0,14876.0,23.596061,3131694.0,3523229.0,0.309894,28427.154191,103986.0,1185240.0,0.336386,67049.126146,3.36,57.125,0.0,0.0,5839546909.580017,519331226.4425135,5839556775.0,519331226.0,6358888002.0,38414.0,5810.290851,518.209788,20839.535000000003,3332.0,38331.535,,,,,37697408.0,1937102350.3886404,590184.0,34559.04,8774099.0,49.448799,90.309284,53262.0,2.0,1682.0,12705660.0,0.025176,1.2936642515800834,1342871.0,259194.0,227425.0,0.19301481676199725,0.16935729493004167,0.5853495214767268,0.36589803706984364,0.16739256790793194,752443.0,0.5603241115490617,847.0,12088.0,27995.0,1388017.0,0.0006102230736367062,0.008708827053270961,0.020169061329940483,1937102350.3886404,37697408.0,0.15786713615898512
bfs_ampm_epoch1024k_l1d_ddr4_1x,bfs,ampm,stage1,epoch1024k,l1d,ddr4_1x,0.021044,21043614987.0,30729211.0,31124590.0,63194039.0,0.486268,5565982.0,11501001.0,1749101.0,6184696.0,216086874011.0,38822.776288,143422848768.0,81998.037145,5659640.0,363864.0,2443736.0,0.064291,0.103726,2619233.0,1335905.0,1282385.0,943.0,12160921.0,4084516.0,0.0,479722.0,1231586.0,1042636.0,174599.0,,,,,,,,,,,,,,,,,4311193.0,835766.0,5.158373,0.0,0.0,,2421916.0,3144066.0,0.273373,34994.494222,,1749101.0,0.282811,81665.037145,6.43,57.61,0.0,0.0,5319548379.361346,481933926.5741718,5319545338.0,481933927.0,5801479265.0,19207.0,5299.275057,481.587218,37127.76,3332.0,54619.76,42320896.0,2011103891.8999584,663392.0,54728.42,,,,,8774099.0,56.290993,101.829813,138577.0,2.0,1994.0,12890653.0,0.02764,1.3134385097890136,5659640.0,363864.0,2443736.0,0.06429101497621757,0.4317829402576842,0.48395630954209984,0.28281115191433825,0.06136145862809928,2619233.0,0.46279144963283886,1231586.0,479722.0,4084516.0,12160921.0,0.10127407290944493,0.03944783458423914,0.33587225835937917,2011103891.8999584,42320896.0,0.28805757131222515
bfs_ampm_epoch1024k_l1d_ddr4_2x,bfs,ampm,stage1,epoch1024k,l1d,ddr4_2x,0.018711,18711154116.0,30729211.0,31124590.0,56189652.0,0.546884,5394386.0,11381769.0,1757767.0,6250409.0,178169668575.0,33028.720706,114557591650.0,65172.227974,5925386.0,384103.0,2506101.0,0.064823,0.109335,2804179.0,1526457.0,1276666.0,1056.0,12712655.0,4240538.0,0.0,474995.0,1392016.0,1162068.0,204227.0,,,,,,,,,,,,,,,,,3042866.0,762892.0,3.988593,0.0,0.0,,2265413.0,3128973.0,0.274911,29612.708967,,1757767.0,0.281224,64839.227974,3.22,57.165,0.0,0.0,6012304281.316519,541968920.630529,6012300861.0,541968921.0,6554269781.0,38414.0,5978.05904,540.57339,20299.395,3332.0,37791.395,43464768.0,2322933568.4233966,682105.0,36008.735,,,,,8774099.0,48.606432,87.614591,49198.0,2.0,1677.0,12734522.0,0.025176,1.3455186788520124,5925386.0,384103.0,2506101.0,0.06482328746177886,0.4229430791512992,0.4739496997347249,0.2812243166807164,0.06647118303764185,2804179.0,0.47324832508801956,1392016.0,474995.0,4240538.0,12712655.0,0.10949844859315383,0.037363949544764644,0.3335682436123689,2322933568.4233966,43464768.0,0.16271772668655482
