run,benchmark,prefetcher,config,pf_level,memory,simSeconds,simTicks,simInsts,numCycles,ipc,l1d_demand_misses,l1d_demand_accesses,l2_demand_misses,l2_demand_accesses,l1d_pf_issued,l1d_pf_useful,l1d_pf_unused,l2_pf_issued,l2_pf_useful,l2_pf_unused,imp_default_simSeconds,stage1_best_config,stage1_best_simSeconds,stage1_best_speedup,speedup_vs_imp_default,speedup_vs_stage1_best,l1d_miss_rate,l2_miss_rate,pf_issued,pf_useful,pf_unused,pf_accuracy,pf_unused_ratio,pf_coverage_l1d
quick_imp_stage2_s8_dist8_addr8_l2_ddr4_1x,quick,imp,s8_dist8_addr8,l2,ddr4_1x,0.008941,8940925458.0,24424723.0,26849626.0,0.910086,250014.0,9232908.0,6238.0,82824.0,,,,32132.0,22266.0,45.0,0.00905,sdist16,0.008812,1.0270086246028145,1.0121910300861203,0.9855720836595461,0.027078575893965368,0.0753163334299237,32132.0,22266.0,45.0,0.6929540644840035,0.001400473048674219,0.08905901269528907
quick_imp_stage2_s8_dist8_addr8_l2_ddr4_2x,quick,imp,s8_dist8_addr8,l2,ddr4_2x,0.008854,8853907563.0,24424739.0,26588311.0,0.919032,247788.0,9231125.0,6239.0,82823.0,,,,32106.0,22265.0,43.0,0.008962,sdist16,0.008729,1.0266926337495703,1.0121978766659137,0.9858820871922295,0.02684266543893621,0.07532931673568936,32106.0,22265.0,43.0,0.6934840839718432,0.0013393135239519094,0.08985503737065556
quick_imp_stage2_s8_ipd16_addr16_l1d_ddr4_1x,quick,imp,s8_ipd16_addr16,l1d,ddr4_1x,0.008624,8623867500.0,24424718.0,25897500.0,0.943546,84984.0,9179207.0,28533.0,84779.0,170791.0,63733.0,1042.0,,,,0.008793,sdist16,0.008497,1.0348358244086149,1.019596474953618,0.985273654916512,0.009258316105084024,0.3365574021868623,170791.0,63733.0,1042.0,0.37316369129520877,0.0061010240586447766,0.7499411653958392
quick_imp_stage2_s8_ipd16_addr16_l1d_ddr4_2x,quick,imp,s8_ipd16_addr16,l1d,ddr4_2x,0.008586,8586397341.0,24424718.0,25784977.0,0.947663,84081.0,9178669.0,28533.0,84734.0,169490.0,63656.0,1001.0,,,,0.008745,sdist16,0.008459,1.0338101430429127,1.0185185185185184,0.9852084789191707,0.009160478496392016,0.3367361389760899,169490.0,63656.0,1001.0,0.3755737801640215,0.005905953153578382,0.7570794828796041
quick_imp_stage2_s8_ipd16_addr16_l2_ddr4_1x,quick,imp,s8_ipd16_addr16,l2,ddr4_1x,0.008941,8940925458.0,24424723.0,26849626.0,0.910086,250014.0,9232908.0,6238.0,82824.0,,,,32132.0,22266.0,45.0,0.00905,sdist16,0.008812,1.0270086246028145,1.0121910300861203,0.9855720836595461,0.027078575893965368,0.0753163334299237,32132.0,22266.0,45.0,0.6929540644840035,0.001400473048674219,0.08905901269528907
quick_imp_stage2_s8_ipd16_addr16_l2_ddr4_2x,quick,imp,s8_ipd16_addr16,l2,ddr4_2x,0.008854,8853907563.0,24424739.0,26588311.0,0.919032,247788.0,9231125.0,6239.0,82823.0,,,,32106.0,22265.0,43.0,0.008962,sdist16,0.008729,1.0266926337495703,1.0121978766659137,0.9858820871922295,0.02684266543893621,0.07532931673568936,32106.0,22265.0,43.0,0.6934840839718432,0.0013393135239519094,0.08985503737065556
quick_imp_stage2_s8_ipd16_pt32_l1d_ddr4_1x,quick,imp,s8_ipd16_pt32,l1d,ddr4_1x,0.008624,8623867500.0,24424718.0,25897500.0,0.943546,84984.0,9179207.0,28533.0,84779.0,170791.0,63733.0,1042.0,,,,0.008793,sdist16,0.008497,1.0348358244086149,1.019596474953618,0.985273654916512,0.009258316105084024,0.3365574021868623,170791.0,63733.0,1042.0,0.37316369129520877,0.0061010240586447766,0.7499411653958392
quick_imp_stage2_s8_ipd16_pt32_l1d_ddr4_2x,quick,imp,s8_ipd16_pt32,l1d,ddr4_2x,0.008586,8586397341.0,24424718.0,25784977.0,0.947663,84081.0,9178669.0,28533.0,84734.0,169490.0,63656.0,1001.0,,,,0.008745,sdist16,0.008459,1.0338101430429127,1.0185185185185184,0.9852084789191707,0.009160478496392016,0.3367361389760899,169490.0,63656.0,1001.0,0.3755737801640215,0.005905953153578382,0.7570794828796041
quick_imp_stage2_s8_ipd16_pt32_l2_ddr4_1x,quick,imp,s8_ipd16_pt32,l2,ddr4_1x,0.008941,8940925458.0,24424723.0,26849626.0,0.910086,250014.0,9232908.0,6238.0,82824.0,,,,32132.0,22266.0,45.0,0.00905,sdist16,0.008812,1.0270086246028145,1.0121910300861203,0.9855720836595461,0.027078575893965368,0.0753163334299237,32132.0,22266.0,45.0,0.6929540644840035,0.001400473048674219,0.08905901269528907
quick_imp_stage2_s8_ipd16_pt32_l2_ddr4_2x,quick,imp,s8_ipd16_pt32,l2,ddr4_2x,0.008854,8853907563.0,24424739.0,26588311.0,0.919032,247788.0,9231125.0,6239.0,82823.0,,,,32106.0,22265.0,43.0,0.008962,sdist16,0.008729,1.0266926337495703,1.0121978766659137,0.9858820871922295,0.02684266543893621,0.07532931673568936,32106.0,22265.0,43.0,0.6934840839718432,0.0013393135239519094,0.08985503737065556
quick_imp_stage2_s8_ipd8_addr8_l1d_ddr4_1x,quick,imp,s8_ipd8_addr8,l1d,ddr4_1x,0.008624,8623867500.0,24424718.0,25897500.0,0.943546,84984.0,9179207.0,28533.0,84779.0,170791.0,63733.0,1042.0,,,,0.008793,sdist16,0.008497,1.0348358244086149,1.019596474953618,0.985273654916512,0.009258316105084024,0.3365574021868623,170791.0,63733.0,1042.0,0.37316369129520877,0.0061010240586447766,0.7499411653958392
quick_imp_stage2_s8_ipd8_addr8_l1d_ddr4_2x,quick,imp,s8_ipd8_addr8,l1d,ddr4_2x,0.008586,8586397341.0,24424718.0,25784977.0,0.947663,84081.0,9178669.0,28533.0,84734.0,169490.0,63656.0,1001.0,,,,0.008745,sdist16,0.008459,1.0338101430429127,1.0185185185185184,0.9852084789191707,0.009160478496392016,0.3367361389760899,169490.0,63656.0,1001.0,0.3755737801640215,0.005905953153578382,0.7570794828796041
quick_imp_stage2_s8_ipd8_addr8_l2_ddr4_1x,quick,imp,s8_ipd8_addr8,l2,ddr4_1x,0.008941,8940925458.0,24424723.0,26849626.0,0.910086,250014.0,9232908.0,6238.0,82824.0,,,,32132.0,22266.0,45.0,0.00905,sdist16,0.008812,1.0270086246028145,1.0121910300861203,0.9855720836595461,0.027078575893965368,0.0753163334299237,32132.0,22266.0,45.0,0.6929540644840035,0.001400473048674219,0.08905901269528907
quick_imp_stage2_s8_ipd8_addr8_l2_ddr4_2x,quick,imp,s8_ipd8_addr8,l2,ddr4_2x,0.008854,8853907563.0,24424739.0,26588311.0,0.919032,247788.0,9231125.0,6239.0,82823.0,,,,32106.0,22265.0,43.0,0.008962,sdist16,0.008729,1.0266926337495703,1.0121978766659137,0.9858820871922295,0.02684266543893621,0.07532931673568936,32106.0,22265.0,43.0,0.6934840839718432,0.0013393135239519094,0.08985503737065556
quick_imp_stage2_s8_l1d_ddr4_1x,quick,imp,s8,l1d,ddr4_1x,0.008624,8623867500.0,24424718.0,25897500.0,0.943546,84984.0,9179207.0,28533.0,84779.0,170791.0,63733.0,1042.0,,,,0.008793,sdist16,0.008497,1.0348358244086149,1.019596474953618,0.985273654916512,0.009258316105084024,0.3365574021868623,170791.0,63733.0,1042.0,0.37316369129520877,0.0061010240586447766,0.7499411653958392
quick_imp_stage2_s8_l1d_ddr4_2x,quick,imp,s8,l1d,ddr4_2x,0.008586,8586397341.0,24424718.0,25784977.0,0.947663,84081.0,9178669.0,28533.0,84734.0,169490.0,63656.0,1001.0,,,,0.008745,sdist16,0.008459,1.0338101430429127,1.0185185185185184,0.9852084789191707,0.009160478496392016,0.3367361389760899,169490.0,63656.0,1001.0,0.3755737801640215,0.005905953153578382,0.7570794828796041
quick_imp_stage2_s8_l2_ddr4_1x,quick,imp,s8,l2,ddr4_1x,0.008941,8940925458.0,24424723.0,26849626.0,0.910086,250014.0,9232908.0,6238.0,82824.0,,,,32132.0,22266.0,45.0,0.00905,sdist16,0.008812,1.0270086246028145,1.0121910300861203,0.9855720836595461,0.027078575893965368,0.0753163334299237,32132.0,22266.0,45.0,0.6929540644840035,0.001400473048674219,0.08905901269528907
quick_imp_stage2_s8_l2_ddr4_2x,quick,imp,s8,l2,ddr4_2x,0.008854,8853907563.0,24424739.0,26588311.0,0.919032,247788.0,9231125.0,6239.0,82823.0,,,,32106.0,22265.0,43.0,0.008962,sdist16,0.008729,1.0266926337495703,1.0121978766659137,0.9858820871922295,0.02684266543893621,0.07532931673568936,32106.0,22265.0,43.0,0.6934840839718432,0.0013393135239519094,0.08985503737065556
quick_imp_stage2_s8_pt8_sth2_l1d_ddr4_1x,quick,imp,s8_pt8_sth2,l1d,ddr4_1x,0.008623,8622646056.0,24424718.0,25893832.0,0.943679,85011.0,9179182.0,28525.0,84598.0,170485.0,63660.0,1003.0,,,,0.008793,sdist16,0.008497,1.0348358244086149,1.0197147164559899,0.9853879160385015,0.009261282759182681,0.33718291212558216,170485.0,63660.0,1003.0,0.3734052849224272,0.005883215532158255,0.7488442672124784
quick_imp_stage2_s8_pt8_sth2_l1d_ddr4_2x,quick,imp,s8_pt8_sth2,l1d,ddr4_2x,0.008586,8586201537.0,24424723.0,25784389.0,0.947685,84153.0,9178993.0,28527.0,84588.0,169566.0,63633.0,997.0,,,,0.008745,sdist16,0.008459,1.0338101430429127,1.0185185185185184,0.9852084789191707,0.009167999147618917,0.3372464179316215,169566.0,63633.0,997.0,0.37526980644704716,0.0058797164525907315,0.7561584257245731
quick_imp_stage2_s8_pt8_sth2_l2_ddr4_1x,quick,imp,s8_pt8_sth2,l2,ddr4_1x,0.008933,8933422302.0,24424732.0,26827094.0,0.910851,250106.0,9232901.0,6233.0,82824.0,,,,32112.0,22271.0,52.0,0.00905,sdist16,0.008812,1.0270086246028145,1.0130975036381955,0.986454718459644,0.027088560789290388,0.07525596445474741,32112.0,22271.0,52.0,0.6935413552566019,0.0016193323368211261,0.08904624439237763
quick_imp_stage2_s8_pt8_sth2_l2_ddr4_2x,quick,imp,s8_pt8_sth2,l2,ddr4_2x,0.008851,8851280526.0,24424723.0,26580422.0,0.919304,248063.0,9231450.0,6230.0,82824.0,,,,32112.0,22276.0,50.0,0.008962,sdist16,0.008729,1.0266926337495703,1.0125409558242007,0.9862162467517795,0.026871509892812073,0.07521974306964165,32112.0,22276.0,50.0,0.6936970602889886,0.0015570503238664674,0.08979976860716835
quick_imp_stage2_s8_pt8_sth8_l1d_ddr4_1x,quick,imp,s8_pt8_sth8,l1d,ddr4_1x,0.008623,8623324044.0,24424718.0,25895868.0,0.943605,85342.0,9179065.0,28518.0,84512.0,169579.0,63346.0,959.0,,,,0.008793,sdist16,0.008497,1.0348358244086149,1.0197147164559899,0.9853879160385015,0.009297461124853131,0.3374432033320712,169579.0,63346.0,959.0,0.3735486115615731,0.00565518136089964,0.7422605516627218
quick_imp_stage2_s8_pt8_sth8_l1d_ddr4_2x,quick,imp,s8_pt8_sth8,l1d,ddr4_2x,0.008586,8585656749.0,24424723.0,25782753.0,0.947745,84033.0,9178648.0,28526.0,84486.0,168370.0,63330.0,932.0,,,,0.008745,sdist16,0.008459,1.0338101430429127,1.0185185185185184,0.9852084789191707,0.009155269926464116,0.33764173945979215,168370.0,63330.0,932.0,0.37613589119201757,0.005535427926590248,0.753632501517261
quick_imp_stage2_s8_pt8_sth8_l2_ddr4_1x,quick,imp,s8_pt8_sth8,l2,ddr4_1x,0.008941,8940758625.0,24424723.0,26849125.0,0.910103,250094.0,9233024.0,6252.0,82825.0,,,,31963.0,22252.0,45.0,0.00905,sdist16,0.008812,1.0270086246028145,1.0121910300861203,0.9855720836595461,0.02708690023983475,0.07548445517657712,31963.0,22252.0,45.0,0.696179958076526,0.0014078778587742076,0.08897454557086536
quick_imp_stage2_s8_pt8_sth8_l2_ddr4_2x,quick,imp,s8_pt8_sth8,l2,ddr4_2x,0.008851,8851323483.0,24424718.0,26580551.0,0.919299,247773.0,9231130.0,6250.0,82820.0,,,,31770.0,22251.0,45.0,0.008962,sdist16,0.008729,1.0266926337495703,1.0125409558242007,0.9862162467517795,0.02684102596323527,0.07546486355952668,31770.0,22251.0,45.0,0.7003777148253069,0.00141643059490085,0.0898039737985979
quick_imp_stage2_s8_sth2_l1d_ddr4_1x,quick,imp,s8_sth2,l1d,ddr4_1x,0.008622,8622177192.0,24424723.0,25892424.0,0.943731,84903.0,9179161.0,28549.0,84792.0,170861.0,63716.0,1116.0,,,,0.008793,sdist16,0.008497,1.0348358244086149,1.0198329853862214,0.9855022036650429,0.009249538165851978,0.3366944994810831,170861.0,63716.0,1116.0,0.3729113138750212,0.006531625122175336,0.7504564031895221
quick_imp_stage2_s8_sth2_l1d_ddr4_2x,quick,imp,s8_sth2,l1d,ddr4_2x,0.008585,8584887852.0,24424718.0,25780444.0,0.94783,84073.0,9178825.0,28541.0,84782.0,170077.0,63688.0,1118.0,,,,0.008745,sdist16,0.008459,1.0338101430429127,1.0186371578334303,0.9853232382061734,0.009159451236950264,0.33663985279894315,170077.0,63688.0,1118.0,0.37446568319055484,0.006573493182499691,0.7575321446837867
quick_imp_stage2_s8_sth2_l2_ddr4_1x,quick,imp,s8_sth2,l2,ddr4_1x,0.008938,8937731655.0,24424723.0,26840035.0,0.910412,250017.0,9232826.0,6238.0,82825.0,,,,32162.0,22266.0,80.0,0.00905,sdist16,0.008812,1.0270086246028145,1.01253076750951,0.9859028865518014,0.027079141315995776,0.07531542408693027,32162.0,22266.0,80.0,0.6923076923076923,0.002487407499533611,0.08905794405980394
quick_imp_stage2_s8_sth2_l2_ddr4_2x,quick,imp,s8_sth2,l2,ddr4_2x,0.008849,8848966176.0,24424723.0,26573472.0,0.919544,248096.0,9231465.0,6232.0,82824.0,,,,32156.0,22274.0,78.0,0.008962,sdist16,0.008729,1.0266926337495703,1.0127698044976834,0.9864391456661771,0.02687504096045427,0.07524389065971217,32156.0,22274.0,78.0,0.6926856574200771,0.002425674835178505,0.08977976267251386
quick_imp_stage2_s8_sth8_l1d_ddr4_1x,quick,imp,s8_sth8,l1d,ddr4_1x,0.008623,8622828873.0,24424718.0,25894381.0,0.943659,85200.0,9179128.0,28524.0,84698.0,170365.0,63568.0,995.0,,,,0.008793,sdist16,0.008497,1.0348358244086149,1.0197147164559899,0.9853879160385015,0.009281927433629862,0.3367730052657678,170365.0,63568.0,995.0,0.3731282833915417,0.005840401490916561,0.7461032863849765
quick_imp_stage2_s8_sth8_l1d_ddr4_2x,quick,imp,s8_sth8,l1d,ddr4_2x,0.008586,8586355383.0,24424723.0,25784851.0,0.947668,83877.0,9178688.0,28534.0,84672.0,169062.0,63553.0,970.0,,,,0.008745,sdist16,0.008459,1.0338101430429127,1.0185185185185184,0.9852084789191707,0.009138234135423277,0.33699452003023433,169062.0,63553.0,970.0,0.3759153446664537,0.0057375400740556715,0.7576928120938994
quick_imp_stage2_s8_sth8_l2_ddr4_1x,quick,imp,s8_sth8,l2,ddr4_1x,0.008941,8940758625.0,24424723.0,26849125.0,0.910103,250119.0,9232992.0,6241.0,82825.0,,,,32009.0,22263.0,42.0,0.00905,sdist16,0.008812,1.0270086246028145,1.0121910300861203,0.9855720836595461,0.027089701799806607,0.07535164503471174,32009.0,22263.0,42.0,0.6955231341185292,0.0013121309631666093,0.08900963141544625
quick_imp_stage2_s8_sth8_l2_ddr4_2x,quick,imp,s8_sth8,l2,ddr4_2x,0.008849,8848924551.0,24424718.0,26573347.0,0.919548,247775.0,9231085.0,6243.0,82820.0,,,,31998.0,22258.0,42.0,0.008962,sdist16,0.008729,1.0266926337495703,1.0127698044976834,0.9864391456661771,0.026841373468015947,0.07538034291234001,31998.0,22258.0,42.0,0.6956059753734608,0.0013125820363772737,0.08983150035314297
simple_triad_imp_stage2_aggr_s16_sth2_d32_ipd16_addr16_l1d_ddr4_1x,simple_triad,imp,aggr_s16_sth2_d32_ipd16_addr16,l1d,ddr4_1x,0.002902,2901520242.0,3509911.0,8713275.0,0.402825,1471415.0,2003736.0,375397.0,375407.0,554329.0,126902.0,1.0,,,,0.00279,sthr8,0.002789,1.0003585514521334,0.961405926946933,0.9610613370089592,0.7343357607988278,0.9999733622441777,554329.0,126902.0,1.0,0.22892902951135516,1.8039828332993583e-06,0.08624487313232501
simple_triad_imp_stage2_aggr_s16_sth2_d32_ipd16_addr16_l1d_ddr4_2x,simple_triad,imp,aggr_s16_sth2_d32_ipd16_addr16,l1d,ddr4_2x,0.002113,2113082469.0,3510090.0,6345593.0,0.553157,1389696.0,2003810.0,375393.0,375403.0,589187.0,147512.0,,,,,0.002258,sdist16,0.002125,1.0625882352941176,1.0686228111689542,1.0056791292001894,0.6935268313862093,0.9999733619603466,589187.0,147512.0,0.0,0.2503653339262407,0.0,0.10614695588099843
simple_triad_imp_stage2_aggr_s16_sth2_d32_ipd16_addr16_l2_ddr4_1x,simple_triad,imp,aggr_s16_sth2_d32_ipd16_addr16,l2,ddr4_1x,0.002809,2809475712.0,3509964.0,8436865.0,0.416029,1852943.0,2003770.0,161211.0,372804.0,,,,560650.0,211583.0,800.0,0.002935,sdist2,0.002654,1.1058779201205726,1.0448558205767178,0.9448202207191172,0.9247283869905228,0.4324283001255351,560650.0,211583.0,800.0,0.37738874520645677,0.0014269151877285293,0.11418753841861298
simple_triad_imp_stage2_aggr_s16_sth2_d32_ipd16_addr16_l2_ddr4_2x,simple_triad,imp,aggr_s16_sth2_d32_ipd16_addr16,l2,ddr4_2x,0.00191,1910172915.0,3510120.0,5736255.0,0.611922,1882018.0,2003835.0,130707.0,373842.0,,,,595202.0,243125.0,811.0,0.002264,sdist16,0.001912,1.184100418410042,1.1853403141361256,1.0010471204188482,0.9392080685285964,0.3496316625740286,595202.0,243125.0,811.0,0.40847476991004733,0.0013625626257976284,0.1291831427754676
simple_triad_imp_stage2_aggr_s16_sth2_d32_ipd16_l1d_ddr4_1x,simple_triad,imp,aggr_s16_sth2_d32_ipd16,l1d,ddr4_1x,0.002902,2901520242.0,3509911.0,8713275.0,0.402825,1471415.0,2003736.0,375397.0,375407.0,554329.0,126902.0,1.0,,,,0.00279,sthr8,0.002789,1.0003585514521334,0.961405926946933,0.9610613370089592,0.7343357607988278,0.9999733622441777,554329.0,126902.0,1.0,0.22892902951135516,1.8039828332993583e-06,0.08624487313232501
simple_triad_imp_stage2_aggr_s16_sth2_d32_ipd16_l1d_ddr4_2x,simple_triad,imp,aggr_s16_sth2_d32_ipd16,l1d,ddr4_2x,0.002113,2113082469.0,3510090.0,6345593.0,0.553157,1389696.0,2003810.0,375393.0,375403.0,589187.0,147512.0,,,,,0.002258,sdist16,0.002125,1.0625882352941176,1.0686228111689542,1.0056791292001894,0.6935268313862093,0.9999733619603466,589187.0,147512.0,0.0,0.2503653339262407,0.0,0.10614695588099843
simple_triad_imp_stage2_aggr_s16_sth2_d32_ipd16_l2_ddr4_1x,simple_triad,imp,aggr_s16_sth2_d32_ipd16,l2,ddr4_1x,0.002809,2809475712.0,3509964.0,8436865.0,0.416029,1852943.0,2003770.0,161211.0,372804.0,,,,560650.0,211583.0,800.0,0.002935,sdist2,0.002654,1.1058779201205726,1.0448558205767178,0.9448202207191172,0.9247283869905228,0.4324283001255351,560650.0,211583.0,800.0,0.37738874520645677,0.0014269151877285293,0.11418753841861298
simple_triad_imp_stage2_aggr_s16_sth2_d32_ipd16_l2_ddr4_2x,simple_triad,imp,aggr_s16_sth2_d32_ipd16,l2,ddr4_2x,0.00191,1910172915.0,3510120.0,5736255.0,0.611922,1882018.0,2003835.0,130707.0,373842.0,,,,595202.0,243125.0,811.0,0.002264,sdist16,0.001912,1.184100418410042,1.1853403141361256,1.0010471204188482,0.9392080685285964,0.3496316625740286,595202.0,243125.0,811.0,0.40847476991004733,0.0013625626257976284,0.1291831427754676
simple_triad_imp_stage2_cons_s2_sth8_pt8_l1d_ddr4_1x,simple_triad,imp,cons_s2_sth8_pt8,l1d,ddr4_1x,0.002797,2797142058.0,3509943.0,8399827.0,0.417861,1997936.0,2003754.0,375363.0,375373.0,1206342.0,1.0,,,,,0.00279,sthr8,0.002789,1.0003585514521334,0.9974973185555953,0.997139792634966,0.9970964499634186,0.999973359831421,1206342.0,1.0,0.0,8.289523203204398e-07,0.0,5.005165330621201e-07
simple_triad_imp_stage2_cons_s2_sth8_pt8_l1d_ddr4_2x,simple_triad,imp,cons_s2_sth8_pt8,l1d,ddr4_2x,0.002568,2568131964.0,3509984.0,7712109.0,0.455129,1997868.0,2003770.0,375367.0,375378.0,1179386.0,45.0,,,,,0.002258,sdist16,0.002125,1.0625882352941176,0.8792834890965733,0.8274922118380063,0.9970545521691612,0.9999706962048921,1179386.0,45.0,0.0,3.8155446986821955e-05,0.0,2.2524010595294583e-05
simple_triad_imp_stage2_cons_s2_sth8_pt8_l2_ddr4_1x,simple_triad,imp,cons_s2_sth8_pt8,l2,ddr4_1x,0.002622,2621662713.0,3509883.0,7872862.0,0.445823,1972343.0,2003735.0,357973.0,375374.0,,,,698191.0,17391.0,2.0,0.002935,sdist2,0.002654,1.1058779201205726,1.1193745232646835,1.0122044241037376,0.9843332576413548,0.9536435661500263,698191.0,17391.0,2.0,0.02490865680021656,2.864545661573982e-06,0.008817431856426595
simple_triad_imp_stage2_cons_s2_sth8_pt8_l2_ddr4_2x,simple_triad,imp,cons_s2_sth8_pt8,l2,ddr4_2x,0.002013,2012800851.0,3510026.0,6044447.0,0.580706,1973839.0,2003799.0,362665.0,375375.0,,,,707038.0,12700.0,2.0,0.002264,sdist16,0.001912,1.184100418410042,1.124689518132141,0.9498261301539991,0.9850484005631304,0.9661405261405261,707038.0,12700.0,2.0,0.017962259454230182,2.8287022762567216e-06,0.00643416205678376
simple_triad_imp_stage2_cons_s8_sth8_pt8_ipd8_l1d_ddr4_1x,simple_triad,imp,cons_s8_sth8_pt8_ipd8,l1d,ddr4_1x,0.002772,2771957601.0,3509964.0,8324198.0,0.42166,1821918.0,2003766.0,375371.0,375381.0,949656.0,41411.0,,,,,0.00279,sthr8,0.002789,1.0003585514521334,1.0064935064935063,1.006132756132756,0.9092468881096895,0.9999733603991677,949656.0,41411.0,0.0,0.04360631639246211,0.0,0.022729343472099182
simple_triad_imp_stage2_cons_s8_sth8_pt8_ipd8_l1d_ddr4_2x,simple_triad,imp,cons_s8_sth8_pt8_ipd8,l1d,ddr4_2x,0.002159,2159422749.0,3510120.0,6484753.0,0.541291,1488479.0,2003828.0,375387.0,375397.0,707817.0,120978.0,1.0,,,,0.002258,sdist16,0.002125,1.0625882352941176,1.0458545622973598,0.9842519685039371,0.7428177468325625,0.9999733615345887,707817.0,120978.0,1.0,0.17091705907035293,1.4127945500037439e-06,0.08127625582893679
simple_triad_imp_stage2_cons_s8_sth8_pt8_ipd8_l2_ddr4_1x,simple_triad,imp,cons_s8_sth8_pt8_ipd8,l2,ddr4_1x,0.002789,2789498376.0,3509927.0,8376873.0,0.419004,1865465.0,2003764.0,170158.0,373960.0,,,,571246.0,203792.0,708.0,0.002935,sdist2,0.002654,1.1058779201205726,1.0523485120114737,0.9515955539619937,0.9309803948968042,0.45501657931329553,571246.0,203792.0,708.0,0.3567499816191273,0.0012393959870178521,0.10924461193321772
simple_triad_imp_stage2_cons_s8_sth8_pt8_ipd8_l2_ddr4_2x,simple_triad,imp,cons_s8_sth8_pt8_ipd8,l2,ddr4_2x,0.002051,2051129151.0,3510145.0,6159547.0,0.569874,1875518.0,2003830.0,138887.0,374072.0,,,,596502.0,235175.0,819.0,0.002264,sdist16,0.001912,1.184100418410042,1.1038517796196978,0.9322281813749391,0.9359666239152024,0.3712841378130413,596502.0,235175.0,819.0,0.39425685077334194,0.0013730046169166238,0.12539202502988508
simple_triad_imp_stage2_default_l1d_ddr4_1x,simple_triad,imp,default,l1d,ddr4_1x,0.00279,2790028845.0,3509962.0,8378466.0,0.418929,1984803.0,2003757.0,375369.0,375379.0,1684969.0,1639.0,,,,,0.00279,sthr8,0.002789,1.0003585514521334,1.0,0.9996415770609318,0.9905407691651233,0.9999733602572334,1684969.0,1639.0,0.0,0.0009727181924415227,0.0,0.0008257746486679031
simple_triad_imp_stage2_default_l1d_ddr4_2x,simple_triad,imp,default,l1d,ddr4_2x,0.002258,2258448291.0,3510110.0,6782127.0,0.517556,1853440.0,2003827.0,375371.0,375381.0,1264971.0,30551.0,,,,,0.002258,sdist16,0.002125,1.0625882352941176,1.0,0.9410983170947742,0.9249501079684025,0.9999733603991677,1264971.0,30551.0,0.0,0.02415154181400206,0.0,0.016483403832872928
simple_triad_imp_stage2_default_l2_ddr4_1x,simple_triad,imp,default,l2,ddr4_1x,0.002935,2934652077.0,3509969.0,8812770.0,0.398284,1883835.0,2003757.0,197167.0,375053.0,,,,640534.0,177876.0,16.0,0.002935,sdist2,0.002654,1.1058779201205726,1.0,0.904258943781942,0.9401514255471097,0.5257043671161142,640534.0,177876.0,16.0,0.2776995444426057,2.4979158015031208e-05,0.09442228220624417
simple_triad_imp_stage2_default_l2_ddr4_2x,simple_triad,imp,default,l2,ddr4_2x,0.002264,2263657743.0,3510112.0,6797771.0,0.516365,1884743.0,2003834.0,176440.0,374975.0,,,,599360.0,198525.0,48.0,0.002264,sdist16,0.001912,1.184100418410042,1.0,0.8445229681978799,0.9405684303190783,0.47053803586905796,599360.0,198525.0,48.0,0.33122831019754406,8.00854244527496e-05,0.10533266339230335
simple_triad_imp_stage2_s16_dist32_addr16_l1d_ddr4_1x,simple_triad,imp,s16_dist32_addr16,l1d,ddr4_1x,0.002904,2903799627.0,3509911.0,8720120.0,0.402509,1467472.0,2003753.0,375404.0,375414.0,556526.0,127983.0,,,,,0.00279,sthr8,0.002789,1.0003585514521334,0.9607438016528925,0.9603994490358126,0.7323617232263657,0.9999733627408675,556526.0,127983.0,0.0,0.2299676924348548,0.0,0.0872132483618086
